id,photo_md,photo_xs,name,sku,klasifikasi_id,klasifikasi,category_id,category_name,brand_id,brand_name,published,pos_hidden,description,notes,published_date,collections,stock_qty,hold_qty,is_out_stock,low_stock_alert,market_price,buy_price,fbuy_price,last_buy_price,flast_buy_price,sell_price,sell_price_pos,fsell_price,fsell_price_pos,has_variant,with_lpoint,variants,store_name,store_url,track_inventory,max_sell_price,min_sell_price,max_sell_price_pos,min_sell_price_pos,fmax_sell_price,fmin_sell_price,fmax_sell_price_pos,fmin_sell_price_pos,name_sku_variant,length_dimension,width_dimension,high_dimension,weight_dimension
65128754,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Bucket Packaging 2,,2313261,Lainnya,9901,Others,,,0,0,,,10-Feb-2024,[],0,0,0,0,0.00,0.00,IDR 0,0.00,IDR 0,85000.00,85000.00,IDR 85.000,IDR 85.000,0,0,[],Kulkas Babe,kulkasbabe,0,0,0,0,0,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
65042635,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Andong Soju Green Tea 750ml - O,,2308133,Outsource Produk,9901,Others,,,0,0,,,09-Feb-2024,"[{'id': 37105850, 'store_id': None, 'parent_id': None, 'name': 'LKBE', 'status': 'A', 'view_order': 9999, 'created_from': '182.1.87.251', 'created_by': 'gmanarya@gmail.com', 'created_time': '2024-04-13 07:11:46', 'modified_from': '36.68.8.172', 'modified_by': 'anaryacompany@gmail.com', 'modified_time': '2024-05-24 23:14:41', 'pivot': None}]",0,0,0,0,0.00,230000.00,IDR 230.000,230000.00,IDR 230.000,290000.00,290000.00,IDR 290.000,IDR 290.000,1,0,"[{'id': 37105850, 'product_id': 65042635, 'parent_id': None, 'sku': '', 'name': 'LKBE', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '250000.00', 'last_buy_price': '0.00', 'sell_price': '290000.00', 'sell_price_pos': '290000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': 0, 'view_order': 9999, 'status': 'A', 'created_from': '182.1.87.251', 'created_by': 'gmanarya@gmail.com', 'created_time': '2024-04-13 07:11:46', 'modified_from': '36.68.8.172', 'modified_by': 'anaryacompany@gmail.com', 'modified_time': '2024-05-24 23:14:41', 'stock_sync_time': '0000-00-00 00:00:00', 'vweight': '0.0000', 'is_default': 0, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 250.000', 'fsell_price': 'IDR 290.000', 'fsell_price_pos': 'IDR 290.000', 'flast_buy_price': 'IDR 0', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 0}]",Kulkas Babe,kulkasbabe,0,290000.00,290000.00,290000.00,290000.00,IDR 290.000,IDR 290.000,IDR 290.000,IDR 290.000,IDR 290.000,0,0,0,0
65022655,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_65e040ebbafee.jpg,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_65e040ebbafee.jpg,Magnus Bluestraw 600ml - I,,1906401,Inventory Produk,9901,Others,,,0,0,,,,"[{'id': 35021569, 'store_id': None, 'parent_id': None, 'name': 'LKBKT', 'status': 'A', 'view_order': 9999, 'created_from': '182.2.84.241', 'created_by': 'anaryacompany@gmail.com', 'created_time': '2024-02-08 08:28:50', 'modified_from': '125.166.189.116', 'modified_by': 'Babee', 'modified_time': '2025-06-12 00:17:29', 'pivot': None}, {'id': 39227751, 'store_id': None, 'parent_id': None, 'name': 'LKBG', 'status': 'A', 'view_order': 9999, 'created_from': '125.166.3.139', 'created_by': 'admanarya1@gmail.com', 'created_time': '2024-06-25 10:26:02', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:33', 'pivot': None}, {'id': 47898355, 'store_id': None, 'parent_id': None, 'name': 'PKBKT', 'status': 'A', 'view_order': 9999, 'created_from': '125.166.137.248', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-02-23 05:22:40', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:33', 'pivot': None}]",0,0,0,10,0.00,0.00,IDR 0,65538.00,IDR 65.538,94000.00,94000.00,IDR 94.000,IDR 94.000,1,0,"[{'id': 35021569, 'product_id': 65022655, 'parent_id': None, 'sku': '', 'name': 'LKBKT', 'stock_qty': 73, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '70200.29', 'last_buy_price': '65538.00', 'sell_price': '94000.00', 'sell_price_pos': '94000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': 0, 'view_order': 9999, 'status': 'A', 'created_from': '182.2.84.241', 'created_by': 'anaryacompany@gmail.com', 'created_time': '2024-02-08 08:28:50', 'modified_from': '125.166.189.116', 'modified_by': 'Babee', 'modified_time': '2025-06-12 00:17:29', 'stock_sync_time': '2025-06-12 00:17:29', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 70.200,29', 'fsell_price': 'IDR 94.000', 'fsell_price_pos': 'IDR 94.000', 'flast_buy_price': 'IDR 65.538', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 0}, {'id': 39227751, 'product_id': 65022655, 'parent_id': None, 'sku': '', 'name': 'LKBG', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '70000.00', 'last_buy_price': '70000.00', 'sell_price': '94000.00', 'sell_price_pos': '94000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '125.166.3.139', 'created_by': 'admanarya1@gmail.com', 'created_time': '2024-06-25 10:26:02', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:33', 'stock_sync_time': '2024-10-18 22:45:28', 'vweight': '0.0000', 'is_default': 0, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 70.000', 'fsell_price': 'IDR 94.000', 'fsell_price_pos': 'IDR 94.000', 'flast_buy_price': 'IDR 70.000', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 0}, {'id': 47898355, 'product_id': 65022655, 'parent_id': None, 'sku': '', 'name': 'PKBKT', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '0.00', 'last_buy_price': '0.00', 'sell_price': '94000.00', 'sell_price_pos': '94000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '125.166.137.248', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-02-23 05:22:40', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:33', 'stock_sync_time': '0000-00-00 00:00:00', 'vweight': '0.0000', 'is_default': 0, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 0', 'fsell_price': 'IDR 94.000', 'fsell_price_pos': 'IDR 94.000', 'flast_buy_price': 'IDR 0', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 0}]",Kulkas Babe,kulkasbabe,1,94000.00,94000.00,94000.00,94000.00,IDR 94.000,IDR 94.000,IDR 94.000,IDR 94.000,IDR 94.000,0,0,0,0
65022628,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_65e04105e9039.jpg,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_65e04105e9039.jpg,Magnus Peachee 600ml - I,,1906401,Inventory Produk,9901,Others,,,0,0,,,,"[{'id': 35021554, 'store_id': None, 'parent_id': None, 'name': 'LKBKT', 'status': 'A', 'view_order': 9999, 'created_from': '182.2.84.241', 'created_by': 'anaryacompany@gmail.com', 'created_time': '2024-02-08 08:27:50', 'modified_from': '125.166.189.116', 'modified_by': 'Babee', 'modified_time': '2025-06-12 00:17:29', 'pivot': None}, {'id': 39227780, 'store_id': None, 'parent_id': None, 'name': 'LKBG', 'status': 'A', 'view_order': 9999, 'created_from': '125.166.3.139', 'created_by': 'admanarya1@gmail.com', 'created_time': '2024-06-25 10:26:40', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:33', 'pivot': None}, {'id': 47898362, 'store_id': None, 'parent_id': None, 'name': 'PKBKT', 'status': 'A', 'view_order': 9999, 'created_from': '125.166.137.248', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-02-23 05:23:07', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:33', 'pivot': None}]",0,0,0,11,0.00,0.00,IDR 0,65538.00,IDR 65.538,94000.00,94000.00,IDR 94.000,IDR 94.000,1,0,"[{'id': 35021554, 'product_id': 65022628, 'parent_id': None, 'sku': '', 'name': 'LKBKT', 'stock_qty': 42, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '70302.02', 'last_buy_price': '71000.00', 'sell_price': '94000.00', 'sell_price_pos': '94000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': 0, 'view_order': 9999, 'status': 'A', 'created_from': '182.2.84.241', 'created_by': 'anaryacompany@gmail.com', 'created_time': '2024-02-08 08:27:50', 'modified_from': '125.166.189.116', 'modified_by': 'Babee', 'modified_time': '2025-06-12 00:17:29', 'stock_sync_time': '2025-06-12 00:17:29', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 70.302,02', 'fsell_price': 'IDR 94.000', 'fsell_price_pos': 'IDR 94.000', 'flast_buy_price': 'IDR 71.000', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 0}, {'id': 39227780, 'product_id': 65022628, 'parent_id': None, 'sku': '', 'name': 'LKBG', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '70000.00', 'last_buy_price': '70000.00', 'sell_price': '94000.00', 'sell_price_pos': '94000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '125.166.3.139', 'created_by': 'admanarya1@gmail.com', 'created_time': '2024-06-25 10:26:40', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:33', 'stock_sync_time': '2024-07-04 23:25:09', 'vweight': '0.0000', 'is_default': 0, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 70.000', 'fsell_price': 'IDR 94.000', 'fsell_price_pos': 'IDR 94.000', 'flast_buy_price': 'IDR 70.000', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 0}, {'id': 47898362, 'product_id': 65022628, 'parent_id': None, 'sku': '', 'name': 'PKBKT', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '0.00', 'last_buy_price': '0.00', 'sell_price': '94000.00', 'sell_price_pos': '94000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '125.166.137.248', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-02-23 05:23:07', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:33', 'stock_sync_time': '0000-00-00 00:00:00', 'vweight': '0.0000', 'is_default': 0, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 0', 'fsell_price': 'IDR 94.000', 'fsell_price_pos': 'IDR 94.000', 'flast_buy_price': 'IDR 0', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 0}]",Kulkas Babe,kulkasbabe,1,94000.00,94000.00,94000.00,94000.00,IDR 94.000,IDR 94.000,IDR 94.000,IDR 94.000,IDR 94.000,0,0,0,0
64949966,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_65e1a2e9711d2.jpg,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_65e1a2e9711d2.jpg,Magnus Bluestraw - O,,2308133,Outsource Produk,9901,Others,,,0,0,,,07-Feb-2024,"[{'id': 34996075, 'store_id': None, 'parent_id': None, 'name': 'LKBE', 'status': 'A', 'view_order': 9999, 'created_from': '125.166.2.216', 'created_by': 'anaryacompany@gmail.com', 'created_time': '2024-02-07 14:57:41', 'modified_from': '36.68.9.183', 'modified_by': 'anaryacompany@gmail.com', 'modified_time': '2024-03-26 00:20:06', 'pivot': None}]",0,0,0,0,0.00,70000.00,IDR 70.000,70000.00,IDR 70.000,100000.00,100000.00,IDR 100.000,IDR 100.000,1,0,"[{'id': 34996075, 'product_id': 64949966, 'parent_id': None, 'sku': '', 'name': 'LKBE', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '70000.00', 'last_buy_price': '0.00', 'sell_price': '100000.00', 'sell_price_pos': '100000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': 0, 'view_order': 9999, 'status': 'A', 'created_from': '125.166.2.216', 'created_by': 'anaryacompany@gmail.com', 'created_time': '2024-02-07 14:57:41', 'modified_from': '36.68.9.183', 'modified_by': 'anaryacompany@gmail.com', 'modified_time': '2024-03-26 00:20:06', 'stock_sync_time': '0000-00-00 00:00:00', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 70.000', 'fsell_price': 'IDR 100.000', 'fsell_price_pos': 'IDR 100.000', 'flast_buy_price': 'IDR 0', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 0}]",Kulkas Babe,kulkasbabe,0,100000.00,100000.00,100000.00,100000.00,IDR 100.000,IDR 100.000,IDR 100.000,IDR 100.000,IDR 100.000,0,0,0,0
64777506,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_65df0b9c6a36f.jpeg,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_65df0b9c6a36f.jpeg,Baileys Strawberry 700ml - I,,1906401,Inventory Produk,9901,Others,,,0,0,,,,"[{'id': 34900873, 'store_id': None, 'parent_id': None, 'name': 'LKBP', 'status': 'A', 'view_order': 9999, 'created_from': '36.65.85.71', 'created_by': 'gmanarya@gmail.com', 'created_time': '2024-02-05 18:46:40', 'modified_from': '36.68.11.66', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-10 12:58:45', 'pivot': None}]",0,0,0,4,0.00,550000.00,IDR 550.000,650000.00,IDR 650.000,750000.00,750000.00,IDR 750.000,IDR 750.000,1,0,"[{'id': 34900873, 'product_id': 64777506, 'parent_id': None, 'sku': '', 'name': 'LKBP', 'stock_qty': 2, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '550000.00', 'last_buy_price': '550000.00', 'sell_price': '750000.00', 'sell_price_pos': '750000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': 0, 'view_order': 9999, 'status': 'A', 'created_from': '36.65.85.71', 'created_by': 'gmanarya@gmail.com', 'created_time': '2024-02-05 18:46:40', 'modified_from': '36.68.11.66', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-10 12:58:45', 'stock_sync_time': '2025-06-10 12:58:45', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 550.000', 'fsell_price': 'IDR 750.000', 'fsell_price_pos': 'IDR 750.000', 'flast_buy_price': 'IDR 550.000', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 1}]",Kulkas Babe,kulkasbabe,1,750000.00,750000.00,750000.00,750000.00,IDR 750.000,IDR 750.000,IDR 750.000,IDR 750.000,IDR 750.000,0,0,0,0
64376057,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_65e1a6212584d.jpg,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_65e1a6212584d.jpg,Magnus Peachee 600ml - O,,2308133,Outsource Produk,9901,Others,,,0,0,,,30-Jan-2024,"[{'id': 34693291, 'store_id': None, 'parent_id': None, 'name': 'LKBE', 'status': 'A', 'view_order': 9999, 'created_from': '182.2.46.12', 'created_by': 'anaryacompany@gmail.com', 'created_time': '2024-01-30 14:14:46', 'modified_from': '36.68.9.183', 'modified_by': 'anaryacompany@gmail.com', 'modified_time': '2024-03-26 00:20:16', 'pivot': None}]",0,0,0,0,0.00,70000.00,IDR 70.000,70000.00,IDR 70.000,100000.00,100000.00,IDR 100.000,IDR 100.000,1,0,"[{'id': 34693291, 'product_id': 64376057, 'parent_id': None, 'sku': '', 'name': 'LKBE', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '70000.00', 'last_buy_price': '0.00', 'sell_price': '100000.00', 'sell_price_pos': '100000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': 0, 'view_order': 9999, 'status': 'A', 'created_from': '182.2.46.12', 'created_by': 'anaryacompany@gmail.com', 'created_time': '2024-01-30 14:14:46', 'modified_from': '36.68.9.183', 'modified_by': 'anaryacompany@gmail.com', 'modified_time': '2024-03-26 00:20:16', 'stock_sync_time': '0000-00-00 00:00:00', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 70.000', 'fsell_price': 'IDR 100.000', 'fsell_price_pos': 'IDR 100.000', 'flast_buy_price': 'IDR 0', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 0}]",Kulkas Babe,kulkasbabe,0,100000.00,100000.00,100000.00,100000.00,IDR 100.000,IDR 100.000,IDR 100.000,IDR 100.000,IDR 100.000,0,0,0,0
64140774,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_65e05e198c171.jpeg,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_65e05e198c171.jpeg,Guinness FE Stout [Kecil] 330ml - I,,1906401,Inventory Produk,9901,Others,,,0,0,,,,"[{'id': 34569255, 'store_id': None, 'parent_id': None, 'name': 'CKBA', 'status': 'A', 'view_order': 9999, 'created_from': '125.163.42.210', 'created_by': 'anaryacompany@gmail.com', 'created_time': '2024-01-26 14:33:21', 'modified_from': '125.166.189.116', 'modified_by': 'Babee', 'modified_time': '2025-06-08 21:55:34', 'pivot': None}]",0,0,0,9,0.00,27500.00,IDR 27.500,26250.00,IDR 26.250,48000.00,48000.00,IDR 48.000,IDR 48.000,1,0,"[{'id': 34569255, 'product_id': 64140774, 'parent_id': None, 'sku': '', 'name': 'CKBA', 'stock_qty': 19, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '27500.00', 'last_buy_price': '27500.00', 'sell_price': '48000.00', 'sell_price_pos': '48000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': 0, 'view_order': 9999, 'status': 'A', 'created_from': '125.163.42.210', 'created_by': 'anaryacompany@gmail.com', 'created_time': '2024-01-26 14:33:21', 'modified_from': '125.166.189.116', 'modified_by': 'Babee', 'modified_time': '2025-06-08 21:55:34', 'stock_sync_time': '2025-06-08 21:55:34', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 27.500', 'fsell_price': 'IDR 48.000', 'fsell_price_pos': 'IDR 48.000', 'flast_buy_price': 'IDR 27.500', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 0}]",Kulkas Babe,kulkasbabe,1,48000.00,48000.00,48000.00,48000.00,IDR 48.000,IDR 48.000,IDR 48.000,IDR 48.000,IDR 48.000,0,0,0,0
63631693,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_65def3a7adf71.jpeg,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_65def3a7adf71.jpeg,Heineken 620ml - I,,1906401,Inventory Produk,9901,Others,,,0,0,,,,"[{'id': 34235374, 'store_id': None, 'parent_id': None, 'name': 'LKBK', 'status': 'A', 'view_order': 9999, 'created_from': '36.68.11.205', 'created_by': 'anaryacompany@gmail.com', 'created_time': '2024-01-18 13:50:34', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:24', 'pivot': None}, {'id': 34828780, 'store_id': None, 'parent_id': None, 'name': 'LKBSP', 'status': 'A', 'view_order': 9999, 'created_from': '36.65.85.71', 'created_by': 'gmanarya@gmail.com', 'created_time': '2024-02-03 11:19:13', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:24', 'pivot': None}, {'id': 35387155, 'store_id': None, 'parent_id': None, 'name': 'CKBA', 'status': 'A', 'view_order': 9999, 'created_from': '125.166.191.146', 'created_by': 'fitriahindahcahyani479@gmail.com', 'created_time': '2024-02-20 10:35:29', 'modified_from': '125.166.189.116', 'modified_by': 'Babeh', 'modified_time': '2025-06-14 01:17:33', 'pivot': None}, {'id': 47898367, 'store_id': None, 'parent_id': None, 'name': 'PKBSP', 'status': 'A', 'view_order': 9999, 'created_from': '125.166.137.248', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-02-23 05:24:14', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:24', 'pivot': None}]",0,0,0,9,0.00,0.00,IDR 0,44375.00,IDR 44.375,65000.00,65000.00,IDR 65.000,IDR 65.000,1,0,"[{'id': 34235374, 'product_id': 63631693, 'parent_id': None, 'sku': '', 'name': 'LKBK', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '44375.00', 'last_buy_price': '44375.00', 'sell_price': '65000.00', 'sell_price_pos': '65000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': 0, 'view_order': 9999, 'status': 'A', 'created_from': '36.68.11.205', 'created_by': 'anaryacompany@gmail.com', 'created_time': '2024-01-18 13:50:34', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:24', 'stock_sync_time': '2024-02-14 19:16:50', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 44.375', 'fsell_price': 'IDR 65.000', 'fsell_price_pos': 'IDR 65.000', 'flast_buy_price': 'IDR 44.375', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 0}, {'id': 34828780, 'product_id': 63631693, 'parent_id': None, 'sku': '', 'name': 'LKBSP', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '44250.00', 'last_buy_price': '44250.00', 'sell_price': '65000.00', 'sell_price_pos': '65000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': 0, 'view_order': 9999, 'status': 'A', 'created_from': '36.65.85.71', 'created_by': 'gmanarya@gmail.com', 'created_time': '2024-02-03 11:19:13', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:24', 'stock_sync_time': '2024-08-29 23:01:33', 'vweight': '0.0000', 'is_default': 0, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 44.250', 'fsell_price': 'IDR 65.000', 'fsell_price_pos': 'IDR 65.000', 'flast_buy_price': 'IDR 44.250', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 0}, {'id': 35387155, 'product_id': 63631693, 'parent_id': None, 'sku': '', 'name': 'CKBA', 'stock_qty': 25, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '44375.00', 'last_buy_price': '44375.00', 'sell_price': '65000.00', 'sell_price_pos': '65000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': 0, 'view_order': 9999, 'status': 'A', 'created_from': '125.166.191.146', 'created_by': 'fitriahindahcahyani479@gmail.com', 'created_time': '2024-02-20 10:35:29', 'modified_from': '125.166.189.116', 'modified_by': 'Babeh', 'modified_time': '2025-06-14 01:17:33', 'stock_sync_time': '2025-06-14 01:17:33', 'vweight': '0.0000', 'is_default': 0, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 44.375', 'fsell_price': 'IDR 65.000', 'fsell_price_pos': 'IDR 65.000', 'flast_buy_price': 'IDR 44.375', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 0}, {'id': 47898367, 'product_id': 63631693, 'parent_id': None, 'sku': '', 'name': 'PKBSP', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '0.00', 'last_buy_price': '0.00', 'sell_price': '65000.00', 'sell_price_pos': '65000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '125.166.137.248', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-02-23 05:24:14', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:24', 'stock_sync_time': '0000-00-00 00:00:00', 'vweight': '0.0000', 'is_default': 0, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 0', 'fsell_price': 'IDR 65.000', 'fsell_price_pos': 'IDR 65.000', 'flast_buy_price': 'IDR 0', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 0}]",Kulkas Babe,kulkasbabe,1,65000.00,65000.00,65000.00,65000.00,IDR 65.000,IDR 65.000,IDR 65.000,IDR 65.000,IDR 65.000,0,0,0,0
63538599,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Cap Tikus 350ml - O,,2308133,Outsource Produk,9901,Others,,,0,0,,,17-Jan-2024,"[{'id': 34208207, 'store_id': None, 'parent_id': None, 'name': 'LKBE', 'status': 'A', 'view_order': 9999, 'created_from': '182.2.40.60', 'created_by': 'admanarya1@gmail.com', 'created_time': '2024-01-17 11:58:18', 'modified_from': '149.113.98.33', 'modified_by': 'forworkonly.sony@gmail.com', 'modified_time': '2025-04-13 22:50:17', 'pivot': None}]",0,0,0,0,0.00,120000.00,IDR 120.000,95000.00,IDR 95.000,180000.00,180000.00,IDR 180.000,IDR 180.000,1,0,"[{'id': 34208207, 'product_id': 63538599, 'parent_id': None, 'sku': '', 'name': 'LKBE', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '120000.00', 'last_buy_price': '0.00', 'sell_price': '180000.00', 'sell_price_pos': '180000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': 0, 'view_order': 9999, 'status': 'A', 'created_from': '182.2.40.60', 'created_by': 'admanarya1@gmail.com', 'created_time': '2024-01-17 11:58:18', 'modified_from': '149.113.98.33', 'modified_by': 'forworkonly.sony@gmail.com', 'modified_time': '2025-04-13 22:50:17', 'stock_sync_time': '0000-00-00 00:00:00', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 120.000', 'fsell_price': 'IDR 180.000', 'fsell_price_pos': 'IDR 180.000', 'flast_buy_price': 'IDR 0', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 0}]",Kulkas Babe,kulkasbabe,0,180000.00,180000.00,180000.00,180000.00,IDR 180.000,IDR 180.000,IDR 180.000,IDR 180.000,IDR 180.000,0,0,0,0
